	x_1	x_2	y
11085	That 3 by KDTrey5 was just ridiculous	Durante got lucky as hell on that 3	1
11086	That 3 by KDTrey5 was just ridiculous	Durante was lucky as shit with that 3	1
11087	That 3 by KDTrey5 was just ridiculous	It was that 3 point shot that did it	1
11088	That 3 by KDTrey5 was just ridiculous	SDJKFHGSKDJF PARSONS THANK YOU FOR THAT 3 POINTS	0
11089	That 3 by KDTrey5 was just ridiculous	That 3 KD just made was all luck	1
11090	That 3 by KDTrey5 was just ridiculous	That 3 by Durant was some bs	1
11091	That 3 by KDTrey5 was just ridiculous	That 3 pointer durant made saved us	1
11092	That 3 by KDTrey5 was just ridiculous	That 3pointer from Kevin Durant was lucky asf	1
11093	That 3 by KDTrey5 was just ridiculous	that 3 pointer was the highlight of all Houston sports this year	1
11094	That 3 Durant released was LUCKY AS FUCK	Durante was lucky as shit with that 3	1
11095	That 3 Durant released was LUCKY AS FUCK	Happy that 34 support gay marriage	0
11096	That 3 Durant released was LUCKY AS FUCK	I just had that mini heart attack when Durant went for that 3	0
11097	That 3 Durant released was LUCKY AS FUCK	I thought that 3 was gon not applicable go in	0
11098	That 3 Durant released was LUCKY AS FUCK	I tweeted that 3 hours ago lah	0
11099	That 3 Durant released was LUCKY AS FUCK	Make that 3 homers for the season	0
11100	That 3 Durant released was LUCKY AS FUCK	Rockets need that 3 from Garcia	0
11101	That 3 Durant released was LUCKY AS FUCK	That 3 KD hit was crazy	1
11102	That 3 Durant released was LUCKY AS FUCK	Thunder got that 30 lead	0
11103	That 3 Durant released was LUCKY AS FUCK	You know that 3 was going in	0
11104	Durant so clutch with that 3	It was that 3 point shot that did it	1
11105	Durant so clutch with that 3	KD just got so lucky in that 3	1
11106	Durant so clutch with that 3	KD putting in 41 to take that 30 lead	0
11107	Durant so clutch with that 3	My heart stopped from that 3 points	1
11108	Durant so clutch with that 3	That 3 by harden was cold blooded	0
11109	Durant so clutch with that 3	That 3 from Durant made was a prayer answered from a young child dying of illness	1
11110	Durant so clutch with that 3	That 3 wasnt sopposed To in	0
11111	Durant so clutch with that 3	how did KDTrey5 make that 3	1
11112	Durant so clutch with that 3	that 3 got the infamous LUCKY BOUNCE	0
11113	Durant so clutch with that 3	you see Garcia get that 3 tho	0
11114	You know that 3 was going in	God wanted KDTrey5 to make that 3 ThunderUp	0
11115	You know that 3 was going in	How the hell did Durant get that 3	1
11116	You know that 3 was going in	How the hell did Durant make that 3	1
11117	You know that 3 was going in	I thought that 3 was going in	1
11118	You know that 3 was going in	KD just got so lucky on that 3	1
11119	You know that 3 was going in	Lady Luck was on our side for that 3 Durant put in	1
11120	You know that 3 was going in	Rockets should have made that 3 pointer	0
11121	You know that 3 was going in	That 3 KD just made was all luck	1
11122	You know that 3 was going in	that 3 by KD had me yelling STOP	1
11123	You know that 3 was going in	well yeahhh it was lookin good until that 3 laughing out loud	0
11124	That 3 by Durant was so lucky haha	As soon a Garcia hit that 3 there was lightning	0
11125	That 3 by Durant was so lucky haha	Damn I'm happy as shit Freddy hit that 3	0
11126	That 3 by Durant was so lucky haha	I think Russell Westbrook prayed for that 3pointer to go in	1
11127	That 3 by Durant was so lucky haha	KD just got so lucky in that 3	1
11128	That 3 by Durant was so lucky haha	KD just got so lucky on that 3	1
11129	That 3 by Durant was so lucky haha	Lucky bounce from Durant on that 3 doomed us	1
11130	That 3 by Durant was so lucky haha	That 3 aint sitting too right with me	0
11131	That 3 by Durant was so lucky haha	That 3 by Durant was so fucking Extra man	1
11132	That 3 by Durant was so lucky haha	That 3 by Durant was the luckiest thing Ive ever seen	1
11133	That 3 by Durant was so lucky haha	Wow how did Durant just get that 3 to go down	1
11134	That 3pointer from Kevin Durant was lucky asf	Dude that 3 dropped my heart	1
11135	That 3pointer from Kevin Durant was lucky asf	Kd got a lucky bounce on that 3	1
11136	That 3pointer from Kevin Durant was lucky asf	Kevin Durant can thank the basketball Gods after that 3 point shot	1
11137	That 3pointer from Kevin Durant was lucky asf	Lady Luck was on our side for that 3 Durant put in	1
11138	That 3pointer from Kevin Durant was lucky asf	That 3 Durant released was LUCKY AS FUCK	1
11139	That 3pointer from Kevin Durant was lucky asf	That 3 by Garcia was too crucial	0
11140	That 3pointer from Kevin Durant was lucky asf	What a crazy bounce for that 3 by KD	1
11141	That 3pointer from Kevin Durant was lucky asf	Wow kd that 3 was the luckiest shit Ive ever seen	1
11142	That 3pointer from Kevin Durant was lucky asf	dont worry you would have hit that 3 too	0
11143	That 3pointer from Kevin Durant was lucky asf	the NBA gods showed favor to that 3	1
11144	That 3 point shot was luck	Garcia hitting that 3 Let's go Rockets	0
11145	That 3 point shot was luck	How the hell did that 3 pointer go in	1
11146	That 3 point shot was luck	I think that 3 hit every part of the rim then went in	1
11147	That 3 point shot was luck	Just hit that 3 pointer tie it up	0
11148	That 3 point shot was luck	Made that 3 look so effortless	1
11149	That 3 point shot was luck	Sick shooter's touch by Durant on that 3	1
11150	That 3 point shot was luck	That 3 Durant released was LUCKY AS FUCK	1
11151	That 3 point shot was luck	That 3 from Durant made was a prayer answered from a young child dying of illness	1
11152	That 3 point shot was luck	That 3 was sooooo fluke tho	1
11153	That 3 point shot was luck	wow that 3 dropped touched every inch of the rim	1
11154	How the hell did Durant get that 3	I cant believe that 3 is about to be the game winner	0
11155	How the hell did Durant get that 3	KD killed me with that 3	1
11156	How the hell did Durant get that 3	Rockets need that 3 from Garcia	0
11157	How the hell did Durant get that 3	Thabo looked like he knew Harden was gon not applicable take that 3	0
11158	How the hell did Durant get that 3	That 3 Durant made was sick	1
11159	How the hell did Durant get that 3	That 3 KD hit was crazy	1
11160	How the hell did Durant get that 3	That 3 KD just hit was the biggest bullshit Ive ever seen	1
11161	How the hell did Durant get that 3	That 3 by Kevin Durant was super lucky and clutch at the same time	1
11162	How the hell did Durant get that 3	That 311 kicked my ass	0
11163	How the hell did Durant get that 3	Westbrook wished that 3 pointer in for KD that's was a crazy bounce on it	1
11164	Durant saved them with that 3	Can someone explain to me how Durant made that 3	1
11165	Durant saved them with that 3	Cant believe that 3 from Durant went in	1
11166	Durant saved them with that 3	Durrant that 3 was so lucky	1
11167	Durant saved them with that 3	Houston needed a better look at that 3	0
11168	Durant saved them with that 3	I'm still taking in how that 3 dropped	0
11169	Durant saved them with that 3	Like that was SO incredibly lucky on that 3 by KD	1
11170	Durant saved them with that 3	laughing out loud that 3 was lucky tho	1
11171	Durant saved them with that 3	Westbrook wished that 3 pointer in for KD that's was a crazy bounce on it	0
11172	Durant saved them with that 3	did that 3 really just go in	0
11173	Durant saved them with that 3	the NBA gods showed favor to that 3	1
11174	Congrats to Marcus Lattimore being drafted by the 49ers	Congrats to LattTwoOne being drafted to the 49ers	1
11175	Congrats to Marcus Lattimore being drafted by the 49ers	I'm glad LattTwoOne got drafted to the 49ers	1
11176	Congrats to Marcus Lattimore being drafted by the 49ers	Marcus Lattimore is the second player from the 864 on the 49ers	1
11177	Congrats to Marcus Lattimore being drafted by the 49ers	Marcus lattimore to the 49ers great pick up	1
11178	Congrats to Marcus Lattimore being drafted by the 49ers	Marcus to the 49ers is a solid pick	1
11179	Congrats to Marcus Lattimore being drafted by the 49ers	Quinton Patton and Marcus Lattimore to the 49ers	1
11180	Congrats to Marcus Lattimore being drafted by the 49ers	So the 49ers have Gore James Hunter and now Lattimore	0
11181	Congrats to Marcus Lattimore being drafted by the 49ers	The 49ers are having themselves the best draft by far	0
11182	Congrats to Marcus Lattimore being drafted by the 49ers	The 49ers are now the special team of the nfl	0
11183	Congrats to Marcus Lattimore being drafted by the 49ers	especially with a team like the 49ers	0
11184	My steal of the draft is Marcus Lattimore to the 49ers	CONGRATS to Marcus Lattimore for being drafted to the 49ers	1
11185	My steal of the draft is Marcus Lattimore to the 49ers	Congrats on being selected by the 49ers	0
11186	My steal of the draft is Marcus Lattimore to the 49ers	I'm happy the 49ers are giving Lattimore a chance	1
11187	My steal of the draft is Marcus Lattimore to the 49ers	Lattimore to the 49ers bold choice but I like it	1
11188	My steal of the draft is Marcus Lattimore to the 49ers	Marcus Lattimore to the 49ers in the 4th round at No	1
11189	My steal of the draft is Marcus Lattimore to the 49ers	Marcus lattimore to the 49ers great pick up	1
11190	My steal of the draft is Marcus Lattimore to the 49ers	My man LattTwoOne going to the 49ers	1
11191	My steal of the draft is Marcus Lattimore to the 49ers	Of course the 49ers got Marcus Lattimore	1
11192	My steal of the draft is Marcus Lattimore to the 49ers	RB Marcus Lattimore got drafted by the 49ers	1
11193	My steal of the draft is Marcus Lattimore to the 49ers	Unfortunately he is on the 49ers	0
11194	Congrats on getting drafted to the 49ers	Congratulations to Marcus Lattimore being drafted by the 49ers	1
11195	Congrats on getting drafted to the 49ers	Great move by the 49ers drafting Marcus Lattimore	1
11196	Congrats on getting drafted to the 49ers	I cant wait for the Seahawks to stomp the 49ers AGAIN this year	0
11197	Congrats on getting drafted to the 49ers	Kid could be a steal for the 49ers	0
11198	Congrats on getting drafted to the 49ers	Marcus Lattimore will be a beast of a a RB for the 49ers	1
11199	Congrats on getting drafted to the 49ers	My baby Marcus Lattimore got drafted to the 49ers	1
11200	Congrats on getting drafted to the 49ers	SO to my man Marcus Lattimore for being selected to play for the 49ers	1
11201	Congrats on getting drafted to the 49ers	Soooooooo my dawg Lattimore jus went to the 49ers	0
11202	Congrats on getting drafted to the 49ers	The 49ers do a great job of drafting	1
11203	Congrats on getting drafted to the 49ers	Why wasnt I picked by the 49ers	0
11204	Congrats to Marcus lattimore for getting drafted by the 49ers	Congratulations LattTwoOne on being drafted by the 49ers	1
11205	Congrats to Marcus lattimore for getting drafted by the 49ers	Congratulations LattTwoOne on the draft to the 49ers	1
11206	Congrats to Marcus lattimore for getting drafted by the 49ers	Glad to see Lattimore go to the 49ers	1
11207	Congrats to Marcus lattimore for getting drafted by the 49ers	Marcus Lattimore will be nasty with the 49ers	0
11208	Congrats to Marcus lattimore for getting drafted by the 49ers	Nice Marcus Lattimore to the 49ers	1
11209	Congrats to Marcus lattimore for getting drafted by the 49ers	Of course the 49ers got Marcus Lattimore	1
11210	Congrats to Marcus lattimore for getting drafted by the 49ers	The 49ers are going to the super bowl for the next ten years	0
11211	Congrats to Marcus lattimore for getting drafted by the 49ers	The 49ers do a great job of drafting	0
11212	Congrats to Marcus lattimore for getting drafted by the 49ers	marcus lattimore to the 49ers is a good situation	1
11213	Congrats to Marcus lattimore for getting drafted by the 49ers	to Marcus Lattimore on getting picked by the 49ers	1
11214	Marcus to the 49ers is a solid pick	Add another RB to th stable the 49ers have	0
11215	Marcus to the 49ers is a solid pick	Congratulations Marcus Lattimore the 49ers are loaded	1
11216	Marcus to the 49ers is a solid pick	I knew Lattimore was going to the 49ers	1
11217	Marcus to the 49ers is a solid pick	Latti's going to the 49ers	1
11218	Marcus to the 49ers is a solid pick	Lattimore is going to be a beast with the 49ers	1
11219	Marcus to the 49ers is a solid pick	Looks like the 49ers just got a new fan	0
11220	Marcus to the 49ers is a solid pick	SO to LattTwoOne on getting drafted to the 49ers	1
11221	Marcus to the 49ers is a solid pick	Wow the 49ers are just stacked	0
11222	Marcus to the 49ers is a solid pick	not sure if the 49ers will pay to keep him	0
11223	Marcus to the 49ers is a solid pick	to Marcus Lattimore on getting picked by the 49ers	1
11224	Dang the 49ers got Marcus Lattimore	Congrats on your draft selection with the 49ers	0
11225	Dang the 49ers got Marcus Lattimore	Congrats to LattTwoOne on goin to the 49ers	1
11226	Dang the 49ers got Marcus Lattimore	Congrats to Marcus Lattimore getting Drafted by the 49ers	1
